id,nombre_establecimiento,tipo_ocupacion,direccion,latitud,longitud,ocupacion_longitud,ocupacion_superficie,titularidad,estado_autorizacion,fecha_inicio_autorizacion,fecha_fin_autorizacion,notas
OCUP-0207,LA MAGNA,terraza,Avenida Moliere,36.685062916382364,-4.449139145656579,,17.0,privada,activa,,,
OCUP-0208,TEJERINGOS COFFEE,terraza,Avenida Nuestra Se?ora de las Guias,36.73800074099624,-4.421762666421652,,14.0,privada,activa,,,
OCUP-0209,D RECHUPETE,terraza,Avenida Nuestra Se?ora de las Guias,36.7381207749765,-4.421361553958283,,38.0,privada,activa,,,
OCUP-0210,MI ROCIO,terraza,Avenida Nuestra Se?ora de las Guias,36.73915060789677,-4.421679561046092,,11.0,privada,activa,,,
OCUP-0211,NEW REX,terraza,Avenida Obispo Angel Herrera Oria,36.71795727917635,-4.438288361959496,,30.0,privada,activa,,,
OCUP-0212,CAFE BAR LA PALOMA,terraza,Avenida Paloma,36.701579801405884,-4.444257793600547,,35.0,privada,activa,,,
OCUP-0213,BAR LA TRAI?A,terraza,Avenida Paloma,36.70166663573509,-4.444459797847507,,12.0,privada,activa,,,
OCUP-0214,HERMANOS SOTO III,terraza,Avenida Paloma,36.701978523724655,-4.445153632773338,,40.0,privada,activa,,,
OCUP-0215,BAR LOS CUATRO PUNTALES,terraza,Avenida Paloma,36.70225868965666,-4.445776723343848,,14.0,privada,activa,,,
OCUP-0216,XIANGXIONG YE,terraza,Avenida Paloma,36.702182659369576,-4.444989882551898,,12.0,privada,activa,,,
OCUP-0217,MARISQUER?A MANZANO,terraza,Avenida Parmenides,36.72408650349575,-4.479815002043545,,49.0,privada,activa,,,
OCUP-0218,LA LONJA TAPAS,terraza,Avenida Parmenides,36.7229095207861,-4.479818631214275,,38.0,privada,activa,,,
OCUP-0219,YUKATHAN PIZZAS,terraza,Avenida Parmenides,36.7229095207861,-4.479818631214275,,61.0,privada,activa,,,
OCUP-0220,MES?N CASA ANTONIO,terraza,Avenida Parmenides,36.721060722362,-4.480064773091068,,11.0,privada,activa,,,
OCUP-0221,GRANIER,terraza,Calle Granada,36.72206459650017,-4.419037702696783,,9.0,privada,activa,,,
OCUP-0222,GITANA LOCA,terraza,Avenida Parmenides,36.721060722362,-4.480064773091068,,41.0,privada,activa,,,
OCUP-0223,LA CONSENTIDA TEATINOS,terraza,Avenida Parmenides,36.721060722362,-4.480064773091068,,10.0,privada,activa,,,
OCUP-0224,ESPRESSO COFFEE & TE,terraza,Avenida Parmenides,36.72108164831871,-4.4798664026392165,,22.0,privada,activa,,,
OCUP-0225,BAR EL BRILLANTE,terraza,Calle Heroe de Sostoa,36.700776201482654,-4.444762292044578,,14.0,privada,activa,,,
OCUP-0226,THE GARRISON TAVERN,terraza,Avenida Parmenides,36.72108164831871,-4.4798664026392165,,8.0,privada,activa,,,
OCUP-0227,BAR NEW SEVEN,terraza,Avenida Pintor Joaquin Sorolla,36.72334224969057,-4.396231572407786,,37.0,privada,activa,,,
OCUP-0228,LA TABERNITA DE ENMEDIO,terraza,Avenida Pintor Joaquin Sorolla,36.72334224969057,-4.396231572407786,,28.0,privada,activa,,,
OCUP-0229,ISTURK KEBAB,terraza,Avenida Pintor Joaquin Sorolla,36.72339383483062,-4.393922223902168,,39.0,privada,activa,,,
OCUP-0230,CAFETERIA MANHATTAN,terraza,Avenida Pintor Joaquin Sorolla,36.721752596688965,-4.381584465471136,,18.0,privada,activa,,,
OCUP-0231,BAR EL PRIMO,terraza,Avenida Pio Baroja,36.72033568176728,-4.365179856607282,,15.0,privada,activa,,,
OCUP-0232,EL COSTI,terraza,Avenida Pio Baroja,36.72033568176728,-4.365179856607282,,16.0,privada,activa,,,
OCUP-0233,LOS NI?OS,terraza,Avenida Pio Baroja,36.72033568176728,-4.365179856607282,,17.0,privada,activa,,,
OCUP-0234,WIN,terraza,Avenida Pio Baroja,36.72033568176728,-4.365179856607282,,16.0,privada,activa,,,
OCUP-0235,EL CARAJO,terraza,Avenida Pio Baroja,36.72032080042556,-4.364977695374792,,14.0,privada,activa,,,
OCUP-0236,LA PLAYA,terraza,Avenida Pio Baroja,36.72032080042556,-4.364977695374792,,13.0,privada,activa,,,
OCUP-0237,LA CHEESEQUERIA,terraza,Avenida Pio Baroja,36.72030443614084,-4.364773548467052,,11.0,privada,activa,,,
OCUP-0238,LA ESQUINITA,terraza,Avenida Pio Baroja,36.72030443614084,-4.364773548467052,,36.0,privada,activa,,,
OCUP-0239,LA FAROLA DE ORELLANA,terraza,Avenida Pio Baroja,36.72023800654237,-4.3641871153224026,,35.0,privada,activa,,,
OCUP-0240,JAPONES MATSUYA,terraza,Avenida Pio Baroja,36.72022269131965,-4.363982550631902,,26.0,privada,activa,,,
OCUP-0241,LO DE TOMAS,terraza,Avenida Pio Baroja,36.72022269131965,-4.363982550631902,,16.0,privada,activa,,,
OCUP-0242,BAR ZURICH,terraza,Avenida Pio Baroja,36.720209454065035,-4.363831847946713,,10.0,privada,activa,,,
OCUP-0243,RESTAURANTE AGUAERO,terraza,Avenida Pio Baroja,36.720460341885236,-4.363312506238212,,61.0,privada,activa,,,
OCUP-0244,PICHI DE C?I,terraza,Avenida Pio Baroja,36.72037681126732,-4.362599521729101,,29.0,privada,activa,,,
OCUP-0245,HELADERIA FRATELLY,terraza,Avenida Pio Baroja,36.72037681126732,-4.362599521729101,,27.0,privada,activa,,,
OCUP-0246,HOLA GUAPA,terraza,Avenida Pio Baroja,36.72036031963733,-4.3623880274558715,,14.0,privada,activa,,,
OCUP-0247,CORTIJO DE PEPE ECHEVERRIA,terraza,Avenida Pio Baroja,36.720348091405896,-4.362179676578722,,68.0,privada,activa,,,
OCUP-0248,LA CASARECCIA,terraza,Avenida Plutarco,36.72085488232505,-4.482914219638596,,46.0,privada,activa,,,
OCUP-0249,VOX SPORTS BAR,terraza,Avenida Plutarco,36.72085488232505,-4.482914219638596,,42.0,privada,activa,,,
OCUP-0250,EL OJO PATIO,terraza,Avenida Plutarco,36.720995463926506,-4.481628324712956,,69.0,privada,activa,,,
OCUP-0251,20-D COPAS,terraza,Avenida Plutarco,36.72135606078684,-4.4794217173421655,,46.0,privada,activa,,,
OCUP-0252,ONE CUP COFFEE MALAGA,terraza,Avenida Plutarco,36.72135606078684,-4.4794217173421655,,16.0,privada,activa,,,
OCUP-0253,TAPERIA GONDOR,terraza,Avenida Plutarco,36.72135606078684,-4.4794217173421655,,23.0,privada,activa,,,
OCUP-0254,TERRA MIA TEATINOS,terraza,Avenida Plutarco,36.72135606078684,-4.4794217173421655,,21.0,privada,activa,,,
OCUP-0255,JAMON-JAMON,terraza,Avenida Plutarco,36.72118870671764,-4.477682981366844,,8.0,privada,activa,,,
OCUP-0256,MAJAO,terraza,Avenida Plutarco,36.72118870671764,-4.477682981366844,,21.0,privada,activa,,,
OCUP-0257,MARISQUERIA CENACHERO,terraza,Avenida Plutarco,36.72118870671764,-4.477682981366844,,27.0,privada,activa,,,
OCUP-0258,BOCATERIA DYNO,terraza,Calle Mercedes Llopart,36.724886742682756,-4.4800379892017155,,6.0,privada,activa,,,
OCUP-0259,TAHIR KEBAB HOUSE.,terraza,Avenida Plutarco,36.72118870671764,-4.477682981366844,,11.0,privada,activa,,,
OCUP-0260,RIXTOR BURGUER,terraza,Avenida Plutarco,36.72112581419227,-4.477226869971623,,18.0,privada,activa,,,
OCUP-0261,SIBUYA,terraza,Avenida Plutarco,36.72112581419227,-4.477226869971623,,20.0,privada,activa,,,
OCUP-0262,EL HORMIGUERO TAPAS,terraza,Avenida Plutarco,36.72107701931121,-4.476895653417134,,34.0,privada,activa,,,
OCUP-0263,XPECADO,terraza,Avenida Plutarco,36.72107701931121,-4.476895653417134,,17.0,privada,activa,,,
OCUP-0264,BURGUER DALLAS,terraza,Avenida Plutarco,36.72088758223231,-4.475548182134125,,12.0,privada,activa,,,
OCUP-0265,INARI SUSHI,terraza,Avenida Plutarco,36.72088758223231,-4.475548182134125,,14.0,privada,activa,,,
OCUP-0266,KEBAB HITS,terraza,Avenida Plutarco,36.72088758223231,-4.475548182134125,,10.0,privada,activa,,,
OCUP-0267,OKI-NAMI,terraza,Avenida Plutarco,36.72088758223231,-4.475548182134125,,14.0,privada,activa,,,
OCUP-0268,LAMBIK,terraza,Avenida Plutarco,36.72168288024971,-4.479471103762744,,60.0,privada,activa,,,
OCUP-0269,RAFF,terraza,Avenida Plutarco,36.72168288024971,-4.479471103762744,,53.0,privada,activa,,,
OCUP-0270,TELEPIZZA,terraza,Avenida Plutarco,36.72168288024971,-4.479471103762744,,15.0,privada,activa,,,
OCUP-0271,3345,terraza,Avenida Plutarco,36.72168288024971,-4.479471103762744,,33.0,privada,activa,,,
OCUP-0272,CAPO BONIFATI,terraza,Avenida Plutarco,36.72164998795455,-4.478605296413486,,34.0,privada,activa,,,
OCUP-0273,DE TAPAS,terraza,Avenida Plutarco,36.72164998795455,-4.478605296413486,,35.0,privada,activa,,,
OCUP-0274,AMSTERDAM CAFE,terraza,Avenida Plutarco,36.7215160543042,-4.477538042712755,,14.0,privada,activa,,,
OCUP-0275,CHICAGO,terraza,Avenida Plutarco,36.7215160543042,-4.477538042712755,,8.0,privada,activa,,,
OCUP-0276,SALA PREMIER,terraza,Avenida Plutarco,36.7215160543042,-4.477538042712755,,43.0,privada,activa,,,
OCUP-0277,LA QUINTONER?A,terraza,Avenida Plutarco,36.721388833277366,-4.476570564901325,,34.0,privada,activa,,,
OCUP-0278,BOHEMIAN,terraza,Avenida Plutarco,36.72129812224895,-4.475936042490943,,21.0,privada,activa,,,
OCUP-0279,LO DE CARMEN,terraza,Avenida Plutarco,36.72129812224895,-4.475936042490943,,26.0,privada,activa,,,
OCUP-0280,SWEET CAF?,terraza,Avenida Plutarco,36.72129812224895,-4.475936042490943,,17.0,privada,activa,,,
OCUP-0281,PIZZERIA LA TRAVIATA,terraza,Avenida Plutarco,36.72121644414878,-4.475314996467414,,33.0,privada,activa,,,
OCUP-0282,PATAGONIA,terraza,Avenida Plutarco,36.72121644414878,-4.475314996467414,,39.0,privada,activa,,,
OCUP-0283,LOCHI,terraza,Avenida Plutarco,36.72118754263424,-4.474398884639715,,26.0,privada,activa,,,
OCUP-0284,EL GALLO NEGRO,terraza,Avenida Plutarco,36.72118754263424,-4.474398884639715,,26.0,privada,activa,,,
OCUP-0285,KALUA HELADO ARTESANAL,terraza,Avenida Plutarco,36.72118754263424,-4.474398884639715,,29.0,privada,activa,,,
OCUP-0286,PEPA REVUELO,terraza,Avenida Plutarco,36.72118754263424,-4.474398884639715,,18.0,privada,activa,,,
OCUP-0287,PORT ROYAL CIRCUS STEAM PUNK,terraza,Avenida Plutarco,36.72118754263424,-4.474398884639715,,38.0,privada,activa,,,
OCUP-0288,VOX,terraza,Avenida Plutarco,36.72118754263424,-4.474398884639715,,24.0,privada,activa,,,
OCUP-0289,PEPA REVUELO,terraza,Avenida Plutarco,36.72118754263424,-4.474398884639715,,17.0,privada,activa,,,
OCUP-0290,BAR BERMUDEZ,terraza,Avenida Postas,36.73780256392413,-4.4211393668865115,,22.0,privada,activa,,,
OCUP-0291,PIZZERIA LA CORACHA,terraza,Avenida Postas,36.739095443398526,-4.418904252120622,,18.0,privada,activa,,,
OCUP-0292,IL MUSEO,terraza,Avenida Pries,36.72095689214262,-4.407134478412761,,24.0,privada,activa,,,
OCUP-0293,O MAMMA MIA,terraza,Avenida Pries,36.721349203015976,-4.406248598406769,,38.0,privada,activa,,,
OCUP-0294,CAFETERIA LA MIRADA,terraza,Avenida Profesor Garcia Rodeja,36.73295197960455,-4.565586568171991,,42.0,privada,activa,,,
OCUP-0295,ROSARIO S,terraza,Avenida Profesor Garcia Rodeja,36.732874183961165,-4.56588173965128,,10.0,privada,activa,,,
OCUP-0296,GENERACION 70 CAFE Y COPAS,terraza,Avenida Salvador Allende,36.72003837579273,-4.365218590992681,,17.0,privada,activa,,,
OCUP-0297,LA VARIOPINTA,terraza,Avenida Salvador Allende,36.72003837579273,-4.365218590992681,,16.0,privada,activa,,,
OCUP-0298,EL PIKITO,terraza,Avenida Salvador Allende,36.72002327512262,-4.364992319025622,,18.0,privada,activa,,,
OCUP-0299,VOX EL PALO,terraza,Avenida Salvador Allende,36.72002327512262,-4.364992319025622,,42.0,privada,activa,,,
OCUP-0300,BAR MARIA Y PEPE,terraza,Avenida Salvador Allende,36.71995324147944,-4.364016373706523,,19.0,privada,activa,,,
OCUP-0301,LA TABERNA DE CHORCHI,terraza,Avenida Salvador Allende,36.71995324147944,-4.364016373706523,,35.0,privada,activa,,,
OCUP-0302,VEINTE DE ABRIL,terraza,Avenida Salvador Allende,36.71995324147944,-4.364016373706523,,19.0,privada,activa,,,
OCUP-0303,EL BARCO DEL ARROZ,terraza,Avenida Salvador Allende,36.71993604592961,-4.363750863718562,,21.0,privada,activa,,,
OCUP-0304,RESTAURANTE HERMANOS ALBA,terraza,Avenida Salvador Allende,36.71993604592961,-4.363750863718562,,42.0,privada,activa,,,
OCUP-0305,DOMINOS PIZZA,terraza,Avenida Salvador Allende,36.71992289793842,-4.363492367627782,,54.0,privada,activa,,,
OCUP-0306,ENKALE,terraza,Avenida Salvador Allende,36.71985150915023,-4.362570752074142,,27.0,privada,activa,,,
OCUP-0307,GALLARVI,terraza,Avenida Salvador Allende,36.71985150915023,-4.362570752074142,,29.0,privada,activa,,,
OCUP-0308,EL TABANKO,terraza,Avenida Salvador Allende,36.719832667690206,-4.362314093039291,,43.0,privada,activa,,,
OCUP-0309,JUANITO JUAN,terraza,Avenida Salvador Allende,36.71952365925957,-4.361996454777594,,16.0,privada,activa,,,
OCUP-0310,WOK DE LI,terraza,Avenida Salvador Allende,36.719565639426015,-4.360709248284402,,25.0,privada,activa,,,
OCUP-0311,HAMBURGUESERIA MALAGA NORTE,terraza,Avenida Santiago Ramon y Cajal,36.74616432859057,-4.422864302386902,,50.0,privada,activa,,,
OCUP-0312,TAPERIA VALDIVIA,terraza,Avenida Santiago Ramon y Cajal,36.743622997685364,-4.423244245310372,,19.0,privada,activa,,,
OCUP-0313,BAR JOSE CARLOS,terraza,Avenida Santiago Ramon y Cajal,36.7451483493977,-4.423015871290713,,35.0,privada,activa,,,
OCUP-0314,HELADERIA LUPI,terraza,Avenida Santiago Ramon y Cajal,36.745421299496016,-4.422976195492794,,18.0,privada,activa,,,
OCUP-0315,BAR PEKE,terraza,Avenida Santiago Ramon y Cajal,36.74545784231835,-4.422969410204152,,19.0,privada,activa,,,
OCUP-0316,BAR LAS NI?AS,terraza,Avenida Santiago Ramon y Cajal,36.74591881448368,-4.422894404439191,,22.0,privada,activa,,,
OCUP-0317,BAR SUSHI,terraza,Avenida Santiago Ramon y Cajal,36.74606505225396,-4.422879797987383,,63.0,privada,activa,,,
OCUP-0318,HELADERIA ROSALEDA,terraza,Avenida Simon Bolivar,36.73439318319752,-4.433633715859674,,34.0,privada,activa,,,
OCUP-0319,CAMPEROS LA BELLOTA,terraza,Avenida Simon Bolivar,36.73225977411527,-4.4340930072968545,,50.0,privada,activa,,,
OCUP-0320,BAR CAFETERIA MEDITERRANEO,terraza,Avenida Sor Teresa Prat,36.70119384669344,-4.438574888171286,,24.0,privada,activa,,,
OCUP-0321,TINAJAS TIERRA,terraza,Avenida Sor Teresa Prat,36.691167766162664,-4.4445639632324365,,16.0,privada,activa,,,
OCUP-0322,CAFETERIA MUSEO RUSO,terraza,Avenida Sor Teresa Prat,36.699634234059666,-4.439565040069876,,32.0,privada,activa,,,
OCUP-0323,BAR CURRO,terraza,Avenida Sor Teresa Prat,36.698368032346,-4.441043790287735,,47.0,privada,activa,,,
OCUP-0324,RINCON DE LAS DELICIAS,terraza,Avenida Sor Teresa Prat,36.69652321999169,-4.4423490081872075,,41.0,privada,activa,,,
OCUP-0325,VISTA SUIZA,terraza,Avenida Sor Teresa Prat,36.69319374019209,-4.443960848294707,,40.0,privada,activa,,,
OCUP-0326,VISTA SUIZA,terraza,Avenida Sor Teresa Prat,36.69301866682258,-4.444022764747097,,40.0,privada,activa,,,
OCUP-0327,RESTAURANTE EL PORTICO,terraza,Avenida Sor Teresa Prat,36.692847796541166,-4.444094878111647,,62.0,privada,activa,,,
OCUP-0328,CLASSIC ROCK,terraza,Avenida Sor Teresa Prat,36.690945344783096,-4.444847091612517,,39.0,privada,activa,,,
OCUP-0329,EL AMBIG?,terraza,Avenida Sor Teresa Prat,36.69052102647731,-4.445018722056508,,44.0,privada,activa,,,
OCUP-0330,PALADEA,terraza,Avenida Sor Teresa Prat,36.690945344783096,-4.444847091612517,,10.0,privada,activa,,,
OCUP-0331,ARROZEANDO,terraza,Avenida Sor Teresa Prat,36.69052102647731,-4.445018722056508,,9.0,privada,activa,,,
OCUP-0332,HAMBURGUESERIA DURAN DURAN,terraza,Avenida Sor Teresa Prat,36.69052102647731,-4.445018722056508,,14.0,privada,activa,,,
OCUP-0333,VI?A DEL MAR,terraza,Avenida Sor Teresa Prat,36.69052102647731,-4.445018722056508,,11.0,privada,activa,,,
OCUP-0334,BAR GLORIA,terraza,Avenida Vegas los,36.71163321800743,-4.476543951792924,,8.0,privada,activa,,,
OCUP-0335,BAR EL TR?BOL,terraza,Avenida Vegas los,36.71270482690095,-4.476537444665996,,3.0,privada,activa,,,
OCUP-0336,CAFETERIA D CARTA,terraza,Avenida Velazquez,36.68298071317641,-4.467549987416621,,27.0,privada,activa,,,
OCUP-0337,DOMINO´S PIZZA,terraza,Avenida Velazquez,36.69771982950945,-4.448738328556139,,65.0,privada,activa,,,
OCUP-0338,BAR HILARIO,terraza,Avenida Velazquez,36.69634052874998,-4.450387730952108,,14.0,privada,activa,,,
OCUP-0339,CAFETERIA BAR-VELAZQUEZ,terraza,Avenida Velazquez,36.69328393322077,-4.45447618849604,,22.0,privada,activa,,,
OCUP-0340,BAR LAS NI?AS,terraza,Bulevar Adolfo Suarez,36.70195228868449,-4.452600230377739,,12.0,privada,activa,,,
OCUP-0341,MOLLY MALONE´S,terraza,Bulevar Louis Pasteur,36.718068591153106,-4.460542622549121,,30.0,privada,activa,,,
OCUP-0342,DA MIMI,terraza,Bulevar Louis Pasteur,36.71757685005855,-4.4644434430703415,,26.0,privada,activa,,,
OCUP-0343,SUSHI PANDA Y UKIYO,terraza,Bulevar Louis Pasteur,36.718175420792925,-4.464560733431762,,80.0,privada,activa,,,
OCUP-0344,BURGER KING,terraza,Bulevar Louis Pasteur,36.718265190406825,-4.465061512738043,,67.0,privada,activa,,,
OCUP-0345,LA MAFIA,terraza,Bulevar Louis Pasteur,36.718265190406825,-4.465061512738043,,100.0,privada,activa,,,
OCUP-0346,LORENA CAF?,terraza,Bulevar Louis Pasteur,36.718265190406825,-4.465061512738043,,35.0,privada,activa,,,
OCUP-0347,BIBRA,terraza,Bulevar Louis Pasteur,36.71691505182009,-4.4664156336105725,,35.0,privada,activa,,,
OCUP-0348,LA JUANA TARBERNA CON ARTE,terraza,Bulevar Pilar Miro,36.68567970157163,-4.45680701941412,,122.0,privada,activa,,,
OCUP-0349,BAR CAFELIZ BULEVAR,terraza,Calle Puerto Oncala,36.702031941657076,-4.452261779788369,,17.0,privada,activa,,,
OCUP-0350,LUCY TEJERINGOS,terraza,Calle Abogado Federico Orellana Toledano,36.70271176219189,-4.4394780114052566,,18.0,privada,activa,,,
OCUP-0351,CAFETERIA DON FEDERICO,terraza,Calle Abogado Federico Orellana Toledano,36.70293035197053,-4.4396921084121965,,15.0,privada,activa,,,
OCUP-0352,OASIS,terraza,Calle Actriz Rosario Pino,36.73055062608275,-4.424838683024313,,21.0,privada,activa,,,
OCUP-0353,MESON SEGALERVA,terraza,Calle Actriz Rosario Pino,36.73071790115525,-4.4247158770427335,,41.0,privada,activa,,,
OCUP-0354,CASA MIRA-DIMAS MIRA E HIJOS,terraza,Calle Afligidos,36.720430524558104,-4.418197425627632,,13.0,privada,activa,,,
OCUP-0355,CAFE BERLIN,terraza,Calle Afligidos,36.7204447390435,-4.41829700317514,,20.0,privada,activa,,,
OCUP-0356,PIZZERIA VICTORIA,terraza,Calle Afligidos,36.72036407897102,-4.418223413655731,,6.0,privada,activa,,,
OCUP-0357,TAPERIA AITANA,terraza,Calle Agustin Martin Carrion,36.708246700902514,-4.442797850458458,,12.0,privada,activa,,,
OCUP-0358,BAR EL ANCLA,terraza,Calle Agustin Montes Fuentes,36.707166755288895,-4.431502937305124,,14.0,privada,activa,,,
OCUP-0359,COSTE?ITO,terraza,Calle Albacete,36.72738887765638,-4.444590660827308,,20.0,privada,activa,,,
OCUP-0360,TURKISH KEBAB PIZZA.,terraza,Calle Albeniz,36.734765371693754,-4.422379784840941,,17.0,privada,activa,,,
OCUP-0361,TABERNA LAS TABLAS,terraza,Calle Albertillas,36.69712216541598,-4.447480670048927,,32.0,privada,activa,,,
OCUP-0362,SABOREA,terraza,Calle Alcalde Diaz Zafra,36.708986268693145,-4.4506886756102,,8.0,privada,activa,,,
OCUP-0363,BAR CAF? TARTAS DULCES LOCURAS,terraza,Calle Alcalde Diaz Zafra,36.70915729244694,-4.451096432341959,,8.0,privada,activa,,,
OCUP-0364,KEBAD,terraza,Calle Alcalde Diaz Zafra,36.709909181999805,-4.45154279714269,,7.0,privada,activa,,,
OCUP-0365,MI TO?I,terraza,Calle Alcalde Joaquin Alonso,36.69675894373764,-4.450141828620137,,36.0,privada,activa,,,
OCUP-0366,EL PASAJE,terraza,Calle Alcalde Joaquin Alonso,36.697576400621486,-4.450504520196079,,18.0,privada,activa,,,
OCUP-0367,CANELA Y CLAVO,terraza,Calle Alcalde Joaquin Alonso,36.69892261820851,-4.45196205600616,,35.0,privada,activa,,,
OCUP-0368,EURO KEBAB,terraza,Calle Alcalde Joaquin Quiles,36.749314667574666,-4.419536047741252,,5.0,privada,activa,,,
OCUP-0369,SUERTE VISTAFRANCA,terraza,Calle Alcalde Jose Maria de Llanos,36.69829169510791,-4.45089128271132,,1.0,privada,activa,,,
OCUP-0370,BAR PANIAGUA,terraza,Calle Alcalde Nicolas Maroto,36.748858440483154,-4.419586733577822,,42.0,privada,activa,,,
OCUP-0371,MAMBO,terraza,Calle Alcalde Nicolas Maroto,36.748864786710335,-4.419453666813491,,34.0,privada,activa,,,
OCUP-0372,LA BERNARDA,terraza,Calle Alcalde Nicolas Maroto,36.749009965597516,-4.419380417364861,,44.0,privada,activa,,,
OCUP-0373,CHA CHA,terraza,Calle Alcalde Nicolas Maroto,36.74897959063679,-4.419108808272752,,77.0,privada,activa,,,
OCUP-0374,LA RESERVA DEL CHA-CHA,terraza,Calle Alcalde Nicolas Maroto,36.74897959063679,-4.419108808272752,,60.0,privada,activa,,,
OCUP-0375,VERACRUZ. COMIDA MEXICANA,terraza,Calle Alcalde Nicolas Maroto,36.74914170188545,-4.417973174697441,,17.0,privada,activa,,,
OCUP-0376,RESTAURANTE UVE DOBLE,terraza,Calle Alcazabilla,36.720579507915566,-4.417387436726672,,26.0,privada,activa,,,
OCUP-0377,BURGER KING,terraza,Calle Alcazabilla,36.72190993980029,-4.41721736740467,,51.0,privada,activa,,,
OCUP-0378,LA PLAZA,terraza,Calle Alcazabilla,36.72190993980029,-4.41721736740467,,95.0,privada,activa,,,
OCUP-0379,CAFE NEGRO,terraza,Calle Alcazabilla,36.72213877751825,-4.417175410942142,,61.0,privada,activa,,,
OCUP-0380,LUPE,terraza,Calle Alcazabilla,36.72227667904151,-4.417157620218391,,34.0,privada,activa,,,
OCUP-0381,BREAKFAST AT TIFFANYS,terraza,Calle Alcazabilla,36.72227667904151,-4.417157620218391,,20.0,privada,activa,,,
OCUP-0382,GUSTO,terraza,Calle Alcazabilla,36.722263091538586,-4.417050345428921,,39.0,privada,activa,,,
OCUP-0383,TKO MALAGA,terraza,Calle Alcazabilla,36.722263091538586,-4.417050345428921,,35.0,privada,activa,,,
OCUP-0384,GUSTO,terraza,Calle Alcazabilla,36.722404291927155,-4.417029546932571,,22.0,privada,activa,,,
OCUP-0385,BRUNCHIT,terraza,Calle Alcazabilla,36.722504777581264,-4.417128272906991,,37.0,privada,activa,,,
OCUP-0386,RESTAURANTE RIQUISIMO,terraza,Calle Alejandro Dumas,36.69398803031346,-4.45712815408623,,15.0,privada,activa,,,
OCUP-0387,MARISQUERIA RIOS,terraza,Calle Alejandro Puskin,36.74746351882554,-4.425767759462433,,30.0,privada,activa,,,
OCUP-0388,MI MANUEL,terraza,Calle Alemania,36.71448342555029,-4.425258146705183,,28.0,privada,activa,,,
OCUP-0389,LITERAL,terraza,Calle Alemania,36.714388953007074,-4.425214908787143,,14.0,privada,activa,,,
